LapTime,LapNumber,TyreLife,FreshTyre,TrackStatus,Stint,Piloto,makeStop,AirTemp,Rainfall,Humidity,TrackTemp,posicionActual,tiempoPilotoDelante,tiempoPilotoDetras,posicionSalida,anyo,nextPit,compound_HARD,compound_INTERMEDIATE,compound_MEDIUM,compound_SOFT,compound_SUPERSOFT,compound_WET
85.257,16.0,15.0,1,1,2.0,vettel,0,22.4,0,63.9,30.4,9.0,86.031,86.905,2.0,2018,29.0,0,0,0,1,0,0
85.979,17.0,16.0,1,1,2.0,vettel,0,22.4,0,64.2,30.1,9.0,85.939,86.113,2.0,2018,29.0,0,0,0,1,0,0
84.954,18.0,17.0,1,1,2.0,vettel,0,22.5,0,63.2,29.9,8.0,86.405,86.802,2.0,2018,29.0,0,0,0,1,0,0
85.034,19.0,18.0,1,1,2.0,vettel,0,22.3,0,63.6,29.8,8.0,86.238,85.075,2.0,2018,29.0,0,0,0,1,0,0
84.564,20.0,19.0,1,1,2.0,vettel,0,22.2,0,63.7,29.6,7.0,85.649,86.854,2.0,2018,29.0,0,0,0,1,0,0
84.905,21.0,20.0,1,1,2.0,vettel,0,22.2,0,63.6,29.8,7.0,85.886,85.981,2.0,2018,29.0,0,0,0,1,0,0
84.566,22.0,21.0,1,1,2.0,vettel,0,22.3,0,63.1,30.0,7.0,85.708,85.938,2.0,2018,29.0,0,0,0,1,0,0
85.055,23.0,22.0,1,1,2.0,vettel,0,22.3,0,63.5,30.0,6.0,85.505,90.276,2.0,2018,29.0,0,0,0,1,0,0
84.794,24.0,23.0,1,2,2.0,vettel,0,22.4,0,63.5,30.0,5.0,83.084,86.964,2.0,2018,29.0,0,0,0,1,0,0
85.296,25.0,24.0,1,2,2.0,vettel,0,22.4,0,63.8,30.1,5.0,83.586,85.891,2.0,2018,29.0,0,0,0,1,0,0
85.108,26.0,25.0,1,2,2.0,vettel,0,22.2,0,64.7,29.8,5.0,83.067,85.604,2.0,2018,29.0,0,0,0,1,0,0
84.566,27.0,26.0,1,1,2.0,vettel,0,22.2,0,65.2,29.8,4.0,83.733,85.312,2.0,2018,29.0,0,0,0,1,0,0
84.047,28.0,27.0,1,1,2.0,vettel,0,22.4,0,65.2,29.8,4.0,83.515,85.317,2.0,2018,29.0,0,0,0,1,0,0
89.444,29.0,28.0,1,1,2.0,vettel,0,22.3,1,65.8,29.6,5.0,83.682,86.373,2.0,2018,53.0,0,0,0,1,0,0
104.145,30.0,4.0,0,1,3.0,vettel,1,22.1,1,66.3,29.5,10.0,86.283,85.406,2.0,2018,53.0,0,0,0,0,1,0
83.663,31.0,5.0,0,1,3.0,vettel,0,22.0,1,66.9,29.5,9.0,85.805,86.973,2.0,2018,53.0,0,0,0,0,1,0
83.068,32.0,6.0,0,1,3.0,vettel,0,21.9,1,66.9,29.6,8.0,85.612,86.039,2.0,2018,53.0,0,0,0,0,1,0
83.472,33.0,7.0,0,1,3.0,vettel,0,21.9,1,67.3,29.5,8.0,86.179,86.085,2.0,2018,53.0,0,0,0,0,1,0
83.199,34.0,8.0,0,1,3.0,vettel,0,21.9,1,67.2,30.2,7.0,85.018,86.489,2.0,2018,53.0,0,0,0,0,1,0
83.538,35.0,9.0,0,1,3.0,vettel,0,22.0,1,66.9,30.7,7.0,85.008,85.643,2.0,2018,53.0,0,0,0,0,1,0
83.255,36.0,10.0,0,1,3.0,vettel,0,22.2,0,66.1,32.1,7.0,84.875,85.794,2.0,2018,53.0,0,0,0,0,1,0
82.952,37.0,11.0,0,1,3.0,vettel,0,22.4,0,65.5,33.0,7.0,85.039,85.827,2.0,2018,53.0,0,0,0,0,1,0
84.271,38.0,12.0,0,1,3.0,vettel,0,22.5,0,65.6,33.2,5.0,83.062,86.205,2.0,2018,53.0,0,0,0,0,1,0
83.006,39.0,13.0,0,1,3.0,vettel,0,22.7,0,64.5,33.8,5.0,82.907,89.927,2.0,2018,53.0,0,0,0,0,1,0
83.473,40.0,14.0,0,1,3.0,vettel,0,22.8,0,64.3,34.0,5.0,83.082,85.047,2.0,2018,53.0,0,0,0,0,1,0
83.174,41.0,15.0,0,1,3.0,vettel,0,23.0,0,62.7,34.4,5.0,83.038,84.926,2.0,2018,53.0,0,0,0,0,1,0
83.542,42.0,16.0,0,1,3.0,vettel,0,22.9,0,62.6,34.0,5.0,84.116,84.902,2.0,2018,53.0,0,0,0,0,1,0
83.027,43.0,17.0,0,1,3.0,vettel,0,22.8,0,62.6,33.7,5.0,87.893,84.656,2.0,2018,53.0,0,0,0,0,1,0
83.311,44.0,18.0,0,1,3.0,vettel,0,22.9,0,61.4,33.3,5.0,83.026,84.623,2.0,2018,53.0,0,0,0,0,1,0
82.884,45.0,19.0,0,1,3.0,vettel,0,22.8,0,61.1,33.3,5.0,83.174,84.568,2.0,2018,53.0,0,0,0,0,1,0
82.927,46.0,20.0,0,1,3.0,vettel,0,22.7,0,57.1,32.7,5.0,83.042,84.421,2.0,2018,53.0,0,0,0,0,1,0
82.702,47.0,21.0,0,1,3.0,vettel,0,22.6,0,55.7,32.7,5.0,83.525,84.559,2.0,2018,53.0,0,0,0,0,1,0
82.828,48.0,22.0,0,1,3.0,vettel,0,22.5,0,56.0,32.8,5.0,83.908,84.243,2.0,2018,53.0,0,0,0,0,1,0
83.405,49.0,23.0,0,1,3.0,vettel,0,22.6,0,53.6,33.1,5.0,84.545,84.745,2.0,2018,53.0,0,0,0,0,1,0
83.187,50.0,24.0,0,1,3.0,vettel,0,22.6,0,53.2,33.1,5.0,83.665,84.436,2.0,2018,53.0,0,0,0,0,1,0
82.505,51.0,25.0,0,1,3.0,vettel,0,22.6,0,53.5,33.3,5.0,83.734,84.765,2.0,2018,53.0,0,0,0,0,1,0
83.116,52.0,26.0,0,1,3.0,vettel,0,22.8,0,52.2,33.9,5.0,83.637,84.244,2.0,2018,53.0,0,0,0,0,1,0
82.914,53.0,27.0,0,1,3.0,vettel,0,22.7,0,51.9,33.6,5.0,84.256,84.313,2.0,2018,53.0,0,0,0,0,1,0
136.204,2.0,4.0,0,674,1.0,max_verstappen,1,21.8,0,66.2,30.3,3.0,135.751,137.044,5.0,2018,26.0,0,0,0,0,1,0
127.053,3.0,5.0,0,4,1.0,max_verstappen,0,21.9,0,65.9,30.5,3.0,127.904,126.167,5.0,2018,26.0,0,0,0,0,1,0
86.555,4.0,6.0,0,1,1.0,max_verstappen,0,22.2,0,64.3,30.9,3.0,86.009,86.776,5.0,2018,26.0,0,0,0,0,1,0
85.615,5.0,7.0,0,1,1.0,max_verstappen,0,22.3,0,63.7,30.9,3.0,85.027,85.763,5.0,2018,26.0,0,0,0,0,1,0
85.475,6.0,8.0,0,1,1.0,max_verstappen,0,22.3,0,64.1,30.2,3.0,84.827,85.538,5.0,2018,26.0,0,0,0,0,1,0
85.116,7.0,9.0,0,1,1.0,max_verstappen,0,22.3,0,64.3,30.4,3.0,84.751,84.981,5.0,2018,26.0,0,0,0,0,1,0
84.976,8.0,10.0,0,1,1.0,max_verstappen,0,22.4,0,64.0,30.4,3.0,84.557,85.007,5.0,2018,26.0,0,0,0,0,1,0
85.145,9.0,11.0,0,1,1.0,max_verstappen,0,22.5,0,64.3,30.4,3.0,84.349,85.163,5.0,2018,26.0,0,0,0,0,1,0
85.004,10.0,12.0,0,1,1.0,max_verstappen,0,22.5,0,64.1,30.4,3.0,84.918,85.176,5.0,2018,26.0,0,0,0,0,1,0
85.295,11.0,13.0,0,1,1.0,max_verstappen,0,22.5,0,63.7,30.3,3.0,84.823,85.203,5.0,2018,26.0,0,0,0,0,1,0
85.189,12.0,14.0,0,1,1.0,max_verstappen,0,22.2,0,64.9,30.2,3.0,84.839,85.065,5.0,2018,26.0,0,0,0,0,1,0
85.021,13.0,15.0,0,1,1.0,max_verstappen,0,22.2,0,64.6,30.1,3.0,84.709,85.224,5.0,2018,26.0,0,0,0,0,1,0
85.135,14.0,16.0,0,1,1.0,max_verstappen,0,22.1,0,64.8,30.1,3.0,84.666,85.024,5.0,2018,26.0,0,0,0,0,1,0
85.008,15.0,17.0,0,1,1.0,max_verstappen,0,22.2,0,64.9,30.2,3.0,84.747,85.284,5.0,2018,26.0,0,0,0,0,1,0
84.966,16.0,18.0,0,1,1.0,max_verstappen,0,22.4,0,63.9,30.4,3.0,84.674,85.014,5.0,2018,26.0,0,0,0,0,1,0
84.904,17.0,19.0,0,1,1.0,max_verstappen,0,22.4,0,64.2,30.1,3.0,84.545,84.915,5.0,2018,26.0,0,0,0,0,1,0
84.098,18.0,20.0,0,1,1.0,max_verstappen,0,22.5,0,63.2,29.9,3.0,84.825,84.582,5.0,2018,26.0,0,0,0,0,1,0
85.159,19.0,21.0,0,1,1.0,max_verstappen,0,22.3,0,63.6,29.8,3.0,84.056,85.291,5.0,2018,26.0,0,0,0,0,1,0
85.356,20.0,22.0,0,1,1.0,max_verstappen,0,22.1,0,63.3,29.5,3.0,89.105,85.008,5.0,2018,26.0,0,0,0,0,1,0
85.027,21.0,23.0,0,1,1.0,max_verstappen,0,22.2,0,63.6,29.8,2.0,83.611,85.169,5.0,2018,26.0,0,0,0,0,1,0
85.031,22.0,24.0,0,1,1.0,max_verstappen,0,22.2,0,63.6,29.8,2.0,83.996,85.271,5.0,2018,26.0,0,0,0,0,1,0
85.021,23.0,25.0,0,1,1.0,max_verstappen,0,22.3,0,63.5,30.0,2.0,83.974,85.325,5.0,2018,26.0,0,0,0,0,1,0
85.018,24.0,26.0,0,2,1.0,max_verstappen,0,22.4,0,63.5,30.0,2.0,84.847,85.076,5.0,2018,26.0,0,0,0,0,1,0
85.718,25.0,27.0,0,2,1.0,max_verstappen,0,22.4,0,63.8,30.1,2.0,84.634,86.181,5.0,2018,26.0,0,0,0,0,1,0
89.839,26.0,28.0,0,2,1.0,max_verstappen,0,22.2,0,64.7,29.8,3.0,85.473,83.067,5.0,2018,53.0,0,0,0,0,1,0
103.711,27.0,1.0,1,1,2.0,max_verstappen,1,22.2,0,65.2,29.8,6.0,85.312,85.551,5.0,2018,53.0,0,0,0,1,0,0
83.093,28.0,2.0,1,1,2.0,max_verstappen,0,22.4,0,65.2,29.8,6.0,85.317,85.185,5.0,2018,53.0,0,0,0,1,0,0
83.682,29.0,3.0,1,1,2.0,max_verstappen,0,22.3,1,65.8,29.6,4.0,102.082,89.444,5.0,2018,53.0,0,0,0,1,0,0
84.414,30.0,4.0,1,1,2.0,max_verstappen,0,22.1,1,66.3,29.5,4.0,82.497,85.438,5.0,2018,53.0,0,0,0,1,0,0
84.174,31.0,5.0,1,1,2.0,max_verstappen,0,22.0,1,66.6,29.5,4.0,82.718,85.301,5.0,2018,53.0,0,0,0,1,0,0
84.058,32.0,6.0,1,1,2.0,max_verstappen,0,21.9,1,66.9,29.6,4.0,82.839,85.137,5.0,2018,53.0,0,0,0,1,0,0
84.266,33.0,7.0,1,1,2.0,max_verstappen,0,21.9,1,67.3,29.5,4.0,83.807,85.592,5.0,2018,53.0,0,0,0,1,0,0
84.103,34.0,8.0,1,1,2.0,max_verstappen,0,21.9,1,67.2,30.2,4.0,84.755,85.125,5.0,2018,53.0,0,0,0,1,0,0
84.242,35.0,9.0,1,1,2.0,max_verstappen,0,22.0,1,66.9,30.7,4.0,84.456,85.027,5.0,2018,53.0,0,0,0,1,0,0
83.888,36.0,10.0,1,1,2.0,max_verstappen,0,22.1,0,66.4,31.7,4.0,88.735,85.002,5.0,2018,53.0,0,0,0,1,0,0
84.084,37.0,11.0,1,1,2.0,max_verstappen,0,22.4,0,65.5,33.0,3.0,84.024,102.981,5.0,2018,53.0,0,0,0,1,0,0
83.781,38.0,12.0,1,1,2.0,max_verstappen,0,22.5,0,65.6,33.2,3.0,83.894,83.062,5.0,2018,53.0,0,0,0,1,0,0
83.633,39.0,13.0,1,1,2.0,max_verstappen,0,22.7,0,64.5,33.8,3.0,83.757,82.907,5.0,2018,53.0,0,0,0,1,0,0
83.691,40.0,14.0,1,1,2.0,max_verstappen,0,22.8,0,64.3,34.0,3.0,84.116,83.082,5.0,2018,53.0,0,0,0,1,0,0
83.609,41.0,15.0,1,1,2.0,max_verstappen,0,22.9,0,63.4,34.1,3.0,83.768,83.038,5.0,2018,53.0,0,0,0,1,0,0
84.171,42.0,16.0,1,1,2.0,max_verstappen,0,22.9,0,62.6,34.0,3.0,84.423,84.116,5.0,2018,53.0,0,0,0,1,0,0
84.083,43.0,17.0,1,1,2.0,max_verstappen,0,22.8,0,62.6,33.7,3.0,84.031,87.893,5.0,2018,53.0,0,0,0,1,0,0
83.762,44.0,18.0,1,1,2.0,max_verstappen,0,22.9,0,61.4,33.3,3.0,84.392,83.026,5.0,2018,53.0,0,0,0,1,0,0
84.774,45.0,19.0,1,1,2.0,max_verstappen,0,22.8,0,61.1,33.3,3.0,86.019,83.174,5.0,2018,53.0,0,0,0,1,0,0
84.297,46.0,20.0,1,1,2.0,max_verstappen,0,22.9,0,58.2,33.1,3.0,84.985,83.042,5.0,2018,53.0,0,0,0,1,0,0
83.927,47.0,21.0,1,1,2.0,max_verstappen,0,22.6,0,55.7,32.7,3.0,84.722,83.525,5.0,2018,53.0,0,0,0,1,0,0
83.982,48.0,22.0,1,1,2.0,max_verstappen,0,22.5,0,56.0,32.8,3.0,84.857,83.908,5.0,2018,53.0,0,0,0,1,0,0
84.337,49.0,23.0,1,1,2.0,max_verstappen,0,22.6,0,53.6,33.1,3.0,85.298,84.545,5.0,2018,53.0,0,0,0,1,0,0
83.705,50.0,24.0,1,1,2.0,max_verstappen,0,22.6,0,53.2,33.1,3.0,85.351,83.665,5.0,2018,53.0,0,0,0,1,0,0
83.767,51.0,25.0,1,1,2.0,max_verstappen,0,22.6,0,53.5,33.3,3.0,85.075,83.734,5.0,2018,53.0,0,0,0,1,0,0
83.836,52.0,26.0,1,1,2.0,max_verstappen,0,22.8,0,52.2,33.9,3.0,85.655,83.637,5.0,2018,53.0,0,0,0,1,0,0
83.881,53.0,27.0,1,1,2.0,max_verstappen,0,22.7,0,51.9,33.6,3.0,86.833,84.256,5.0,2018,53.0,0,0,0,1,0,0
137.003,2.0,4.0,0,674,1.0,ocon,1,21.8,0,66.2,30.3,7.0,137.249,138.021,8.0,2018,38.0,0,0,0,0,1,0
123.928,3.0,5.0,0,4,1.0,ocon,0,21.9,0,65.9,30.5,7.0,124.452,122.718,8.0,2018,38.0,0,0,0,0,1,0
87.876,4.0,6.0,0,1,1.0,ocon,0,22.2,0,64.3,30.9,7.0,87.748,88.269,8.0,2018,38.0,0,0,0,0,1,0
86.967,5.0,7.0,0,1,1.0,ocon,0,22.3,0,63.7,30.9,7.0,86.379,87.012,8.0,2018,38.0,0,0,0,0,1,0
86.198,6.0,8.0,0,1,1.0,ocon,0,22.3,0,64.1,30.2,7.0,86.288,86.043,8.0,2018,38.0,0,0,0,0,1,0
86.151,7.0,9.0,0,1,1.0,ocon,0,22.3,0,64.3,30.4,7.0,86.275,86.346,8.0,2018,38.0,0,0,0,0,1,0
86.071,8.0,10.0,0,1,1.0,ocon,0,22.4,0,63.9,30.4,7.0,86.019,86.684,8.0,2018,38.0,0,0,0,0,1,0
86.046,9.0,11.0,0,1,1.0,ocon,0,22.5,0,64.3,30.4,7.0,86.265,86.437,8.0,2018,38.0,0,0,0,0,1,0
86.076,10.0,12.0,0,1,1.0,ocon,0,22.5,0,64.1,30.4,7.0,86.272,86.031,8.0,2018,38.0,0,0,0,0,1,0
86.031,11.0,13.0,0,1,1.0,ocon,0,22.5,0,63.7,30.3,7.0,86.354,86.513,8.0,2018,38.0,0,0,0,0,1,0
86.096,12.0,14.0,0,1,1.0,ocon,0,22.2,0,64.9,30.2,7.0,86.128,85.713,8.0,2018,38.0,0,0,0,0,1,0
86.448,13.0,15.0,0,1,1.0,ocon,0,22.2,0,64.4,30.1,7.0,86.665,86.657,8.0,2018,38.0,0,0,0,0,1,0
85.598,14.0,16.0,0,1,1.0,ocon,0,22.1,0,64.8,30.1,6.0,85.949,86.885,8.0,2018,38.0,0,0,0,0,1,0
85.613,15.0,17.0,0,1,1.0,ocon,0,22.4,0,64.1,30.3,6.0,85.976,86.329,8.0,2018,38.0,0,0,0,0,1,0
85.387,16.0,18.0,0,1,1.0,ocon,0,22.4,0,63.9,30.4,6.0,85.919,85.909,8.0,2018,38.0,0,0,0,0,1,0
85.777,17.0,19.0,0,1,1.0,ocon,0,22.4,0,64.2,30.1,6.0,85.921,86.263,8.0,2018,38.0,0,0,0,0,1,0
85.008,18.0,20.0,0,1,1.0,ocon,0,22.5,0,63.2,29.9,6.0,85.956,86.405,8.0,2018,38.0,0,0,0,0,1,0
85.093,19.0,21.0,0,1,1.0,ocon,0,22.3,0,63.6,29.8,6.0,85.803,86.238,8.0,2018,38.0,0,0,0,0,1,0
85.649,20.0,22.0,0,1,1.0,ocon,0,22.2,0,63.7,29.6,6.0,85.763,84.564,8.0,2018,38.0,0,0,0,0,1,0
85.886,21.0,23.0,0,1,1.0,ocon,0,22.2,0,63.6,29.8,6.0,86.097,84.905,8.0,2018,38.0,0,0,0,0,1,0
85.708,22.0,24.0,0,1,1.0,ocon,0,22.3,0,63.1,30.0,6.0,85.604,84.566,8.0,2018,38.0,0,0,0,0,1,0
85.505,23.0,25.0,0,1,1.0,ocon,0,22.3,0,63.5,30.0,5.0,83.535,85.055,8.0,2018,38.0,0,0,0,0,1,0
86.964,24.0,26.0,0,2,1.0,ocon,0,22.4,0,63.5,30.0,6.0,84.794,85.753,8.0,2018,38.0,0,0,0,0,1,0
85.891,25.0,27.0,0,2,1.0,ocon,0,22.4,0,63.8,30.1,6.0,85.296,85.091,8.0,2018,38.0,0,0,0,0,1,0
85.604,26.0,28.0,0,2,1.0,ocon,0,22.2,0,64.7,29.8,6.0,85.108,85.579,8.0,2018,38.0,0,0,0,0,1,0
85.312,27.0,29.0,0,1,1.0,ocon,0,22.2,0,65.2,29.8,5.0,84.566,103.711,8.0,2018,38.0,0,0,0,0,1,0
85.317,28.0,30.0,0,1,1.0,ocon,0,22.4,0,65.2,29.8,5.0,84.047,83.093,8.0,2018,38.0,0,0,0,0,1,0
86.373,29.0,31.0,0,1,1.0,ocon,0,22.3,1,65.8,29.6,6.0,89.444,85.378,8.0,2018,38.0,0,0,0,0,1,0
85.438,30.0,32.0,0,1,1.0,ocon,0,22.1,1,66.3,29.5,5.0,84.414,85.031,8.0,2018,38.0,0,0,0,0,1,0
85.301,31.0,33.0,0,1,1.0,ocon,0,22.0,1,66.6,29.5,5.0,84.174,85.249,8.0,2018,38.0,0,0,0,0,1,0
85.137,32.0,34.0,0,1,1.0,ocon,0,21.9,1,66.9,29.6,5.0,84.058,85.036,8.0,2018,38.0,0,0,0,0,1,0
85.592,33.0,35.0,0,1,1.0,ocon,0,21.9,1,67.3,29.5,5.0,84.266,85.184,8.0,2018,38.0,0,0,0,0,1,0
85.125,34.0,36.0,0,1,1.0,ocon,0,21.9,1,67.2,30.2,5.0,84.103,85.018,8.0,2018,38.0,0,0,0,0,1,0
85.027,35.0,37.0,0,1,1.0,ocon,0,22.0,1,66.9,30.7,5.0,84.242,85.008,8.0,2018,38.0,0,0,0,0,1,0
85.002,36.0,38.0,0,1,1.0,ocon,0,22.2,0,66.1,32.1,5.0,83.888,84.875,8.0,2018,38.0,0,0,0,0,1,0
85.273,37.0,39.0,0,1,1.0,ocon,0,22.4,0,65.5,33.0,5.0,102.981,85.039,8.0,2018,38.0,0,0,0,0,1,0
89.408,38.0,40.0,0,1,1.0,ocon,0,22.5,0,65.6,33.2,7.0,86.205,86.142,8.0,2018,53.0,0,0,0,0,1,0
104.944,39.0,1.0,1,1,2.0,ocon,1,22.7,0,64.5,33.8,9.0,84.898,86.314,8.0,2018,53.0,0,0,0,1,0,0
84.438,40.0,2.0,1,1,2.0,ocon,0,22.9,0,63.4,34.1,7.0,85.047,105.488,8.0,2018,53.0,0,0,0,1,0,0
84.469,41.0,3.0,1,1,2.0,ocon,0,23.0,0,62.7,34.4,7.0,84.926,83.704,8.0,2018,53.0,0,0,0,1,0,0
84.416,42.0,4.0,1,1,2.0,ocon,0,22.9,0,62.6,34.0,7.0,84.902,83.738,8.0,2018,53.0,0,0,0,1,0,0
84.338,43.0,5.0,1,1,2.0,ocon,0,22.9,0,61.9,33.5,7.0,84.656,83.529,8.0,2018,53.0,0,0,0,1,0,0
84.179,44.0,6.0,1,1,2.0,ocon,0,22.9,0,61.4,33.3,7.0,84.623,83.656,8.0,2018,53.0,0,0,0,1,0,0
84.313,45.0,7.0,1,1,2.0,ocon,0,22.9,0,58.2,33.1,7.0,84.568,83.946,8.0,2018,53.0,0,0,0,1,0,0
84.411,46.0,8.0,1,1,2.0,ocon,0,22.7,0,57.1,32.7,7.0,84.421,83.081,8.0,2018,53.0,0,0,0,1,0,0
84.472,47.0,9.0,1,1,2.0,ocon,0,22.6,0,55.7,32.7,7.0,84.559,83.861,8.0,2018,53.0,0,0,0,1,0,0
84.305,48.0,10.0,1,1,2.0,ocon,0,22.7,0,55.0,33.0,7.0,84.243,84.212,8.0,2018,53.0,0,0,0,1,0,0
84.461,49.0,11.0,1,1,2.0,ocon,0,22.6,0,53.6,33.1,7.0,84.745,84.499,8.0,2018,53.0,0,0,0,1,0,0
84.258,50.0,12.0,1,1,2.0,ocon,0,22.6,0,53.5,33.3,7.0,84.436,84.476,8.0,2018,53.0,0,0,0,1,0,0
84.087,51.0,13.0,1,1,2.0,ocon,0,22.8,0,52.9,34.0,7.0,84.765,84.407,8.0,2018,53.0,0,0,0,1,0,0
84.444,52.0,14.0,1,1,2.0,ocon,0,22.8,0,52.2,33.9,7.0,84.244,84.511,8.0,2018,53.0,0,0,0,1,0,0
84.676,53.0,15.0,1,1,2.0,ocon,0,22.6,0,51.7,33.4,7.0,84.313,84.625,8.0,2018,53.0,0,0,0,1,0,0
138.145,2.0,1.0,1,674,1.0,perez,1,21.8,0,66.2,30.3,13.0,137.918,138.357,14.0,2018,39.0,0,0,0,0,1,0
120.366,3.0,2.0,1,4,1.0,perez,0,21.9,0,65.9,30.5,13.0,120.736,120.528,14.0,2018,39.0,0,0,0,0,1,0
87.999,4.0,3.0,1,1,1.0,perez,0,22.2,0,64.3,30.9,12.0,89.166,87.415,14.0,2018,39.0,0,0,0,0,1,0
86.712,5.0,4.0,1,1,1.0,perez,0,22.3,0,63.7,30.9,12.0,87.245,86.579,14.0,2018,39.0,0,0,0,0,1,0
86.526,6.0,5.0,1,1,1.0,perez,0,22.3,0,64.1,30.2,11.0,87.009,87.275,14.0,2018,39.0,0,0,0,0,1,0
88.013,7.0,6.0,1,1,1.0,perez,0,22.3,0,64.3,30.4,11.0,88.291,88.096,14.0,2018,39.0,0,0,0,0,1,0
85.642,8.0,7.0,1,1,1.0,perez,0,22.4,0,63.9,30.4,10.0,86.509,87.534,14.0,2018,39.0,0,0,0,0,1,0
85.514,9.0,8.0,1,1,1.0,perez,0,22.5,0,64.3,30.4,10.0,86.537,86.915,14.0,2018,39.0,0,0,0,0,1,0
85.635,10.0,9.0,1,1,1.0,perez,0,22.5,0,64.1,30.4,10.0,86.261,85.463,14.0,2018,39.0,0,0,0,0,1,0
85.482,11.0,10.0,1,1,1.0,perez,0,22.5,0,63.7,30.3,10.0,86.262,84.933,14.0,2018,39.0,0,0,0,0,1,0
86.249,12.0,11.0,1,1,1.0,perez,0,22.2,0,64.9,30.2,10.0,86.078,84.854,14.0,2018,39.0,0,0,0,0,1,0
85.943,13.0,12.0,1,1,1.0,perez,0,22.2,0,64.4,30.1,9.0,86.657,87.427,14.0,2018,39.0,0,0,0,0,1,0
86.015,14.0,13.0,1,1,1.0,perez,0,22.1,0,64.8,30.1,9.0,86.273,85.551,14.0,2018,39.0,0,0,0,0,1,0
85.966,15.0,14.0,1,1,1.0,perez,0,22.4,0,64.1,30.3,8.0,86.329,87.608,14.0,2018,39.0,0,0,0,0,1,0
86.031,16.0,15.0,1,1,1.0,perez,0,22.4,0,63.9,30.4,8.0,85.909,85.257,14.0,2018,39.0,0,0,0,0,1,0
85.939,17.0,16.0,1,1,1.0,perez,0,22.4,0,64.2,30.1,8.0,86.263,85.979,14.0,2018,39.0,0,0,0,0,1,0
86.802,18.0,17.0,1,1,1.0,perez,0,22.5,0,63.2,29.9,9.0,84.954,86.406,14.0,2018,39.0,0,0,0,0,1,0
85.075,19.0,18.0,1,1,1.0,perez,0,22.3,0,63.6,29.8,9.0,85.034,86.019,14.0,2018,39.0,0,0,0,0,1,0
85.638,20.0,19.0,1,1,1.0,perez,0,22.2,0,63.7,29.6,9.0,86.854,86.101,14.0,2018,39.0,0,0,0,0,1,0
85.876,21.0,20.0,1,1,1.0,perez,0,22.2,0,63.6,29.8,9.0,85.981,86.569,14.0,2018,39.0,0,0,0,0,1,0
85.564,22.0,21.0,1,1,1.0,perez,0,22.3,0,63.1,30.0,9.0,85.938,86.329,14.0,2018,39.0,0,0,0,0,1,0
86.496,23.0,22.0,1,1,1.0,perez,0,22.3,0,63.5,30.0,9.0,86.666,86.544,14.0,2018,39.0,0,0,0,0,1,0
85.753,24.0,23.0,1,2,1.0,perez,0,22.5,0,63.0,30.1,7.0,86.964,87.331,14.0,2018,39.0,0,0,0,0,1,0
85.091,25.0,24.0,1,2,1.0,perez,0,22.4,0,63.8,30.1,7.0,85.891,86.353,14.0,2018,39.0,0,0,0,0,1,0
85.579,26.0,25.0,1,2,1.0,perez,0,22.2,0,64.7,29.8,7.0,85.604,85.983,14.0,2018,39.0,0,0,0,0,1,0
85.551,27.0,26.0,1,1,1.0,perez,0,22.2,0,65.2,29.8,7.0,103.711,86.127,14.0,2018,39.0,0,0,0,0,1,0
85.185,28.0,27.0,1,1,1.0,perez,0,22.4,0,65.2,29.8,7.0,83.093,85.935,14.0,2018,39.0,0,0,0,0,1,0
85.378,29.0,28.0,1,1,1.0,perez,0,22.3,1,65.8,29.6,7.0,86.373,85.942,14.0,2018,39.0,0,0,0,0,1,0
85.031,30.0,29.0,1,1,1.0,perez,0,22.1,1,66.3,29.5,6.0,85.438,85.956,14.0,2018,39.0,0,0,0,0,1,0
85.249,31.0,30.0,1,1,1.0,perez,0,22.0,1,66.6,29.5,6.0,85.301,85.963,14.0,2018,39.0,0,0,0,0,1,0
85.036,32.0,31.0,1,1,1.0,perez,0,21.9,1,66.9,29.6,6.0,85.137,85.612,14.0,2018,39.0,0,0,0,0,1,0
85.184,33.0,32.0,1,1,1.0,perez,0,21.9,1,67.3,29.5,6.0,85.592,86.179,14.0,2018,39.0,0,0,0,0,1,0
85.018,34.0,33.0,1,1,1.0,perez,0,21.9,1,67.2,30.2,6.0,85.125,83.199,14.0,2018,39.0,0,0,0,0,1,0
85.008,35.0,34.0,1,1,1.0,perez,0,22.0,1,66.9,30.7,6.0,85.027,83.538,14.0,2018,39.0,0,0,0,0,1,0
84.875,36.0,35.0,1,1,1.0,perez,0,22.2,0,66.1,32.1,6.0,85.002,83.255,14.0,2018,39.0,0,0,0,0,1,0
85.039,37.0,36.0,1,1,1.0,perez,0,22.4,0,65.5,33.0,6.0,85.273,82.952,14.0,2018,39.0,0,0,0,0,1,0
86.205,38.0,37.0,1,1,1.0,perez,0,22.5,0,65.6,33.2,6.0,84.271,89.408,14.0,2018,39.0,0,0,0,0,1,0
89.927,39.0,38.0,1,1,1.0,perez,0,22.7,0,64.5,33.8,6.0,83.006,90.536,14.0,2018,53.0,0,0,0,0,1,0
105.488,40.0,1.0,1,1,2.0,perez,1,22.9,0,63.4,34.1,8.0,84.438,106.333,14.0,2018,53.0,0,0,0,1,0,0
83.704,41.0,2.0,1,1,2.0,perez,0,23.0,0,62.7,34.4,8.0,84.469,84.725,14.0,2018,53.0,0,0,0,1,0,0
